bits_gpcc,bits_lossless,bits_lossy,bits,num_points,bpp_gpcc,bpp_lossless,bpp_lossy,bpp,enc_time,dec_time,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",resolution
795.68,316637.68,0.0,317433.36,792590.28,0.0010000000000000002,0.39940999999999993,0.0,0.40044,1.79629,1.64718,0.0,inf,0.0,inf,1023.0
795.68,80698.16,54947.04,136440.88,792590.28,0.0010000000000000007,0.10178000000000006,0.06931999999999996,0.17206000000000002,1.1793400000000005,1.38847,0.045581348,78.382459,0.01768994,82.49325700000003,1023.0
795.68,80698.16,2382.48,83876.32,792590.28,0.0010000000000000007,0.10178000000000006,0.0028900000000000015,0.10578999999999995,1.1773900000000002,1.3470899999999995,0.08029496900000004,75.93013599999999,0.03746855899999999,79.245802,1023.0
795.68,21584.24,24828.64,47208.56,792590.28,0.0010000000000000007,0.02716000000000001,0.031380000000000026,0.059539999999999926,0.9170200000000002,1.2236399999999998,0.13366967000000002,73.708872,0.061552531000000014,77.07758000000001,1023.0
795.68,21584.24,4603.36,26983.28,792590.28,0.0010000000000000007,0.02716000000000001,0.005840000000000004,0.03399999999999999,0.90507,1.21328,0.19914545000000008,71.98285500000004,0.10400170399999997,74.806567,1023.0
795.68,6655.44,95.68,7546.8,792590.28,0.0010000000000000007,0.008270000000000007,0.0,0.009620000000000007,0.5542800000000001,0.98676,1.05249274,64.83941799999998,0.8350441700000001,65.87652699999998,1023.0
