filedir,num_points_raw,num_points,max_num,n_parts,scale_AE,scale_SR,posQuantscale,file_size,lossless_file_size,ae_file_size,enc_time,dec_time,all_enc_time,all_dec_time,memory(GB),bpp,lossless_bpp,ae_bpp,psnr_resolution,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",d3_psnr,d3_mse,rate
/home/temp/wjq/dataset/shared/object/Owlii/Owlii_vox10_floor/exercise_vox11_00000001.ply,645135,645135,1200000.0,1,0,0,1,288600,288568,32,1.238,1.135,1.245,1.136,4.87,0.447348,0.447299,5e-05,1023,0.0,inf,0.0,inf,216.3295,0.0,0
/home/temp/wjq/dataset/shared/object/Owlii/Owlii_vox10_floor/exercise_vox11_00000001.ply,645135,645135,1200000.0,1,1,0,1,143112,86264,56848,0.869,0.929,0.88,0.929,4.87,0.221833,0.133715,0.088118,1023,0.0451425,78.4229,0.0174565,82.5492,32.5121,1551.9106,1
/home/temp/wjq/dataset/shared/object/Owlii/Owlii_vox10_floor/exercise_vox11_00000001.ply,645135,645135,1200000.0,1,0,1,1,86328,86264,64,0.624,0.766,0.633,0.767,4.87,0.133814,0.133715,9.9e-05,1023,0.0935603,75.2578,0.0477634,78.1778,28.7785,2385.3376,2
/home/temp/wjq/dataset/shared/object/Owlii/Owlii_vox10_floor/exercise_vox11_00000001.ply,645135,645135,1200000.0,1,1,1,1,44016,28400,15616,0.625,0.791,0.673,0.791,4.87,0.068228,0.044022,0.024206,1023,0.162733,72.854,0.0866774,75.5897,28.9163,2347.7964,3
/home/temp/wjq/dataset/shared/object/Owlii/Owlii_vox10_floor/exercise_vox11_00000001.ply,645135,645135,1200000.0,1,0,2,1,28496,28400,96,0.499,0.709,0.507,0.709,4.87,0.044171,0.044022,0.000149,1023,0.288526,70.3669,0.182149,72.3645,25.9549,3301.6241,4
/home/temp/wjq/dataset/shared/object/Owlii/Owlii_vox10_floor/exercise_vox11_00000001.ply,645135,645135,1200000.0,1,1,2,1,14544,10176,4368,0.423,0.598,0.429,0.598,4.87,0.022544,0.015773,0.006771,1023,0.751193,66.2112,0.574458,67.3761,22.1112,5139.4151,5
/home/temp/wjq/dataset/shared/object/Owlii/Owlii_vox10_floor/exercise_vox11_00000001.ply,645135,645135,1200000.0,1,0,3,1,10304,10176,128,0.384,0.592,0.393,0.593,4.87,0.015972,0.015773,0.000198,1023,1.4185,63.4504,1.18531,64.2304,18.9425,7401.9457,6
/home/temp/wjq/dataset/shared/object/Owlii/Owlii_vox10_floor/exercise_vox11_00000001.ply,645135,645135,1200000.0,1,1,3,1,5608,4360,1248,0.272,0.499,0.28,0.5,4.87,0.008693,0.006758,0.001934,1023,5.62933,57.4642,5.16156,57.8409,15.1345,11474.8511,7
/home/temp/wjq/dataset/shared/object/Owlii/Owlii_vox10_floor/exercise_vox11_00000001.ply,645135,645135,1200000.0,1,0,4,1,4520,4360,160,0.266,0.5,0.273,0.501,4.87,0.007006,0.006758,0.000248,1023,8.19071,55.8355,7.60974,56.155,13.7751,13418.9978,8
