filedir,decdir,posQuantscale,num_points_raw,num_points,file_size,bpp,enc_time,enc_time_user,enc_time_wall,dec_time,dec_time_user,dec_time_wall,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",d3_psnr,d3_mse,rate
./output/geometry/octree21/owlii/exercise_vox11_00000001.ply,./output/geometry/octree21/owlii/exercise_vox11_00000001_R0_rec.ply,1.0,645135,645135,374752,0.580889,5.019,3.824,4.935,2.615,0.837,2.569,0.0,inf,0.0,inf,216.3295,0.0,R0
./output/geometry/octree21/owlii/exercise_vox11_00000001.ply,./output/geometry/octree21/owlii/exercise_vox11_00000001_R1_rec.ply,0.9375,645135,569209,345992,0.536309,4.355,3.489,4.307,2.445,0.727,2.399,0.288317,70.37,0.0949707,75.1928,19.2799,7119.9314,R1
./output/geometry/octree21/owlii/exercise_vox11_00000001.ply,./output/geometry/octree21/owlii/exercise_vox11_00000001_R2_rec.ply,0.875,645135,498114,314928,0.488158,4.015,3.112,3.965,2.412,0.647,2.357,0.336728,69.6959,0.105116,74.752,15.5567,10930.4651,R2
./output/geometry/octree21/owlii/exercise_vox11_00000001.ply,./output/geometry/octree21/owlii/exercise_vox11_00000001_R3_rec.ply,0.75,645135,369050,248208,0.384738,3.377,2.539,3.331,1.563,0.476,1.518,0.499954,67.9794,0.146233,73.3183,11.5385,17359.8715,R3
./output/geometry/octree21/owlii/exercise_vox11_00000001.ply,./output/geometry/octree21/owlii/exercise_vox11_00000001_R4_rec.ply,0.5,645135,166872,115584,0.179163,2.375,1.529,2.333,0.841,0.326,0.795,1.4993,63.2098,0.431717,68.6167,7.8894,26424.3163,R4
./output/geometry/octree21/owlii/exercise_vox11_00000001.ply,./output/geometry/octree21/owlii/exercise_vox11_00000001_R5_rec.ply,0.25,645135,42269,37928,0.058791,1.705,0.87,1.662,0.338,0.075,0.229,4.49958,58.437,1.81569,62.3783,6.0941,32491.3482,R5
./output/geometry/octree21/owlii/exercise_vox11_00000001.ply,./output/geometry/octree21/owlii/exercise_vox11_00000001_R6_rec.ply,0.125,645135,10598,12368,0.019171,1.63,0.769,1.585,0.133,0.029,0.086,16.4999,52.7939,8.28354,55.7866,5.7372,33854.4527,R6
