filedir,decdir,posQuantscale,num_points_raw,num_points,file_size,bpp,enc_time,enc_time_user,enc_time_wall,dec_time,dec_time_user,dec_time_wall,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",d3_psnr,d3_mse,rate
./output/geometry/octree21/owlii/basketball_player_vox11_00000200.ply,./output/geometry/octree21/owlii/basketball_player_vox11_00000200_R0_rec.ply,1.0,796217,796217,480256,0.603172,5.917,4.458,5.825,3.002,1.027,2.96,0.0,inf,0.0,inf,216.3295,0.0,R0
./output/geometry/octree21/owlii/basketball_player_vox11_00000200.ply,./output/geometry/octree21/owlii/basketball_player_vox11_00000200_R1_rec.ply,0.9375,796217,702728,453656,0.569764,5.368,4.229,5.32,3.115,0.948,3.064,0.286754,70.3936,0.0907603,75.3898,24.5428,3884.4767,R1
./output/geometry/octree21/owlii/basketball_player_vox11_00000200.ply,./output/geometry/octree21/owlii/basketball_player_vox11_00000200_R2_rec.ply,0.875,796217,615190,413800,0.519708,5.172,4.068,5.126,2.832,0.813,2.789,0.337878,69.6811,0.104168,74.7914,18.4217,7859.3789,R2
./output/geometry/octree21/owlii/basketball_player_vox11_00000200.ply,./output/geometry/octree21/owlii/basketball_player_vox11_00000200_R3_rec.ply,0.75,796217,456174,328016,0.411968,4.022,3.005,3.978,2.228,0.612,2.187,0.500794,67.9721,0.143727,73.3933,12.9145,14816.536,R3
./output/geometry/octree21/owlii/basketball_player_vox11_00000200.ply,./output/geometry/octree21/owlii/basketball_player_vox11_00000200_R4_rec.ply,0.5,796217,206712,147392,0.185115,2.856,1.855,2.814,0.833,0.267,0.79,1.50016,63.2074,0.445627,68.479,8.4881,24664.2265,R4
./output/geometry/octree21/owlii/basketball_player_vox11_00000200.ply,./output/geometry/octree21/owlii/basketball_player_vox11_00000200_R5_rec.ply,0.25,796217,52468,48136,0.060456,2.161,1.103,2.118,0.357,0.089,0.304,4.50715,58.4297,1.9037,62.1727,6.773,30048.4578,R5
./output/geometry/octree21/owlii/basketball_player_vox11_00000200.ply,./output/geometry/octree21/owlii/basketball_player_vox11_00000200_R6_rec.ply,0.125,796217,13209,16480,0.020698,1.874,0.866,1.827,0.17,0.018,0.108,16.5562,52.7791,8.85903,55.4949,6.4327,31249.3199,R6
