filedir,decdir,posQuantscale,num_points_raw,num_points,file_size,bpp,enc_time,enc_time_user,enc_time_wall,dec_time,dec_time_user,dec_time_wall,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",d3_psnr,d3_mse,rate
./output/geometry/octree21/owlii/model_vox11_00000001.ply,./output/geometry/octree21/owlii/model_vox11_00000001_R0_rec.ply,1.0,657755,657755,371768,0.565207,5.125,3.854,5.074,2.701,0.838,2.651,0.0,inf,0.0,inf,216.3295,0.0,R0
./output/geometry/octree21/owlii/model_vox11_00000001.ply,./output/geometry/octree21/owlii/model_vox11_00000001_R1_rec.ply,0.9375,657755,580000,338520,0.51466,4.478,3.614,4.427,2.54,0.753,2.486,0.288816,70.3625,0.0946119,75.2093,20.4807,6200.6352,R1
./output/geometry/octree21/owlii/model_vox11_00000001.ply,./output/geometry/octree21/owlii/model_vox11_00000001_R2_rec.ply,0.875,657755,507094,305640,0.464671,4.229,3.331,4.18,2.731,0.719,2.681,0.336148,69.7034,0.104333,74.7845,16.828,9442.1861,R2
./output/geometry/octree21/owlii/model_vox11_00000001.ply,./output/geometry/octree21/owlii/model_vox11_00000001_R3_rec.ply,0.75,657755,375159,238040,0.361898,3.533,2.646,3.484,1.871,0.486,1.818,0.499138,67.9865,0.144843,73.3597,12.497,15546.0915,R3
./output/geometry/octree21/owlii/model_vox11_00000001.ply,./output/geometry/octree21/owlii/model_vox11_00000001_R4_rec.ply,0.5,657755,169673,114480,0.174047,2.43,1.525,2.384,0.699,0.22,0.65,1.49919,63.2102,0.420075,68.7355,8.706,24053.1742,R4
./output/geometry/octree21/owlii/model_vox11_00000001.ply,./output/geometry/octree21/owlii/model_vox11_00000001_R5_rec.ply,0.25,657755,42508,36400,0.05534,1.665,0.851,1.615,0.279,0.079,0.236,4.49224,58.4441,1.73624,62.5726,7.0041,29259.7312,R5
./output/geometry/octree21/owlii/model_vox11_00000001.ply,./output/geometry/octree21/owlii/model_vox11_00000001_R6_rec.ply,0.125,657755,10695,11624,0.017672,1.463,0.638,1.42,0.468,0.019,0.424,16.4715,52.8014,7.8395,56.0258,6.6445,30496.2669,R6
