filename,filedir_rec,lmb,color_format,runtime,enctime,dectime,memory,density,variance,num_points,gpcc_bpp,bpp,mseF      (p2point),"mseF,PSNR (p2point)",h.        (p2point),"h.,PSNR   (p2point)","  c[0],    F","  c[1],    F","  c[2],    F","  c[0],PSNRF","  c[1],PSNRF","  c[2],PSNRF",Y-PSNR,YUV-PSNR
redandblack_vox10_1550,./output/ours_new/8ivfb/redandblack_vox10_1550_R1.ply,32768,yuv,3.131,3.131,1.897,9.459,0.464652,0.015007,757691,0.017,0.87,0,inf,0,inf,5.20E-05,3.96E-05,7.67E-05,42.8394,44.0181,41.1493,42.839,42.775
redandblack_vox10_1550,./output/ours_new/8ivfb/redandblack_vox10_1550_R2.ply,16384,yuv,2.95,2.95,1.593,9.459,0.464652,0.015007,757691,0.017,0.666,0,inf,0,inf,7.11E-05,4.42E-05,8.65E-05,41.4831,43.5427,40.6316,41.483,41.634
redandblack_vox10_1550,./output/ours_new/8ivfb/redandblack_vox10_1550_R3.ply,8192,yuv,2.475,2.475,1.379,9.459,0.464652,0.015007,757691,0.017,0.497,0,inf,0,inf,0.000102568,5.18E-05,0.000105837,39.8899,42.855,39.7536,39.89,40.243
redandblack_vox10_1550,./output/ours_new/8ivfb/redandblack_vox10_1550_R5.ply,4096,yuv,2.685,2.685,1.47,9.459,0.464652,0.015007,757691,0.017,0.338,0,inf,0,inf,0.000151228,8.37E-05,0.000306713,38.2037,40.7737,35.1327,38.204,38.141
redandblack_vox10_1550,./output/ours_new/8ivfb/redandblack_vox10_1550_R6.ply,2048,yuv,2.592,2.592,1.349,9.459,0.464652,0.015007,757691,0.017,0.253,0,inf,0,inf,0.000199549,8.97E-05,0.000363447,36.9995,40.4708,34.3956,36.999,37.108
redandblack_vox10_1550,./output/ours_new/8ivfb/redandblack_vox10_1550_R7.ply,1024,yuv,2.283,2.283,1.217,9.459,0.464652,0.015007,757691,0.017,0.151,0,inf,0,inf,0.000297472,0.000104247,0.000776957,35.2655,39.8194,31.096,35.266,35.314
redandblack_vox10_1550,./output/ours_new/8ivfb/redandblack_vox10_1550_R8.ply,512,yuv,2.389,2.389,1.144,9.459,0.464652,0.015007,757691,0.017,0.099,0,inf,0,inf,0.000403766,0.00010884,0.000992234,33.9387,39.6321,30.0339,33.939,34.162
redandblack_vox10_1550,./output/ours_new/8ivfb/redandblack_vox10_1550_R9.ply,256,yuv,2.159,2.159,1.066,9.459,0.464652,0.015007,757691,0.017,0.066,0,inf,0,inf,0.000538741,0.000119805,0.00124796,32.6862,39.2152,29.038,32.686,33.046
redandblack_vox10_1550,./output/ours_new/8ivfb/redandblack_vox10_1550_R10.ply,128,yuv,2.223,2.223,0.991,9.459,0.464652,0.015007,757691,0.017,0.047,0,inf,0,inf,0.000696421,0.000122484,0.00159362,31.5713,39.1192,27.9762,31.571,32.065
