bits_gpcc,bits_lossless,bits_lossy,bits,num_points,bpp_gpcc,bpp_lossless,bpp_lossy,bpp,enc_time,dec_time,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",resolution
660.72,282613.44,0.0,283274.16,700063.89,0.0010000000000000002,0.40319999999999995,0.0,0.40410999999999997,1.6611599999999997,1.5332499999999998,0.0,inf,0.0,inf,1023.0
660.72,75117.52,49669.76,125448.0,700063.89,0.0010000000000000007,0.10702000000000006,0.07103999999999999,0.17903000000000005,1.1180000000000003,1.2755399999999995,0.047522810000000026,78.201039,0.018944732,82.19510899999999,1023.0
660.72,75117.52,2401.36,78179.6,700063.89,0.0010000000000000007,0.10702000000000006,0.003530000000000002,0.11149000000000006,1.1079100000000002,1.2558900000000002,0.08502909999999994,75.68216200000002,0.041574191,78.799088,1023.0
660.72,21665.28,24577.76,46903.76,700063.89,0.0010000000000000007,0.030819999999999993,0.03513999999999998,0.06697000000000002,0.8765999999999999,1.1360000000000001,0.14397988999999994,73.38736600000001,0.06995988000000003,76.52659699999998,1023.0
660.72,21665.28,5310.88,27636.88,700063.89,0.0010000000000000007,0.030819999999999993,0.0076600000000000045,0.03939,0.8490599999999999,1.1217499999999996,0.22117539000000008,71.52582800000003,0.12138197999999997,74.13292699999995,1023.0
660.72,6769.84,95.68,7526.24,700063.89,0.0010000000000000007,0.009720000000000008,0.0,0.010790000000000001,0.52414,0.9222199999999999,1.52576833,63.219638000000025,1.2838164900000002,63.98747599999999,1023.0
