bits_gpcc,bits_lossless,bits_lossy,bits,num_points,bpp_gpcc,bpp_lossless,bpp_lossy,bpp,enc_time,dec_time,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",resolution
760.48,325370.16,0.0,326130.64,707731.0,0.0010000000000000002,0.45967000000000013,0.0,0.46075000000000005,1.81437,1.6562400000000002,0.0,inf,0.0,inf,1023.0
760.48,90465.92,62263.2,153489.6,707731.0,0.0010000000000000007,0.12785999999999997,0.08800999999999994,0.21688999999999972,1.2228000000000003,1.2756000000000003,0.04530576100000003,78.40748,0.017186909000000007,82.61707400000002,1023.0
760.48,90465.92,32.0,91258.4,707731.0,0.0010000000000000007,0.12785999999999997,0.0,0.1289200000000001,0.9759599999999996,1.1289200000000001,0.08715888500000002,75.566392,0.04306812700000001,78.63069700000003,1023.0
760.48,26999.2,20505.36,48265.04,707731.0,0.0010000000000000007,0.038139999999999945,0.028999999999999956,0.06822999999999989,0.7758300000000006,1.02557,0.15807741000000003,72.98129899999998,0.08368109900000001,75.74595299999999,1023.0
760.48,26999.2,64.0,27823.68,707731.0,0.0010000000000000007,0.038139999999999945,0.0,0.039310000000000046,0.6986200000000001,0.9778200000000002,0.24664454000000005,71.049843,0.14476169000000003,73.36741599999999,1023.0
760.48,8474.16,96.0,9330.64,707731.0,0.0010000000000000007,0.011990000000000008,0.0,0.013019999999999985,0.4904099999999999,0.8809600000000002,1.02619317,64.863143,0.81447036,65.86987100000003,1023.0
