filename,filedir,qp,num_points,Enc_positions bitstream size,Enc_positions processing time (user),Enc_colors bitstream size,Enc_colors processing time (user),Enc_Total bitstream size,Enc_Processing time (wall),Enc_Processing time (user),Dec_positions bitstream size,Dec_positions processing time (user),Dec_colors bitstream size,Dec_colors processing time (user),Dec_Total bitstream size,Dec_Processing time (wall),Dec_Processing time (user),runtime,enctime,dectime,bpp_geo,bpp_att,mseF      (p2point),"mseF,PSNR (p2point)",h.        (p2point),"h.,PSNR   (p2point)","  c[0],    F","  c[1],    F","  c[2],    F","  c[0],PSNRF","  c[1],PSNRF","  c[2],PSNRF",Y-PSNR,YUV-PSNR
loot_vox10_1200,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,22,805285,72254.0,4.349,53560.0,6.267,125874.0,14.066,11.461,72254.0,1.412,53560.0,5.213,125874.0,10.336,6.822,24.438,14.089,10.349,0.718,0.532,0.0,inf,0.0,inf,5.15933e-05,7.97465e-06,7.39357e-06,42.8741,50.9829,51.3115,42.874,44.942
loot_vox10_1200,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,28,805285,72254.0,4.449,25223.0,6.356,97537.0,14.346,11.604,72254.0,1.358,25223.0,5.498,97537.0,11.202,7.076,25.574,14.357,11.217,0.718,0.251,0.0,inf,0.0,inf,0.000117686,1.15324e-05,1.07626e-05,39.2927,49.3808,49.6808,39.293,41.852
loot_vox10_1200,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,34,805285,72254.0,4.338,10286.0,6.167,82600.0,13.898,11.292,72254.0,1.454,10286.0,5.491,82600.0,11.207,7.153,25.135,13.915,11.221,0.718,0.102,0.0,inf,0.0,inf,0.000263264,1.73569e-05,1.6972e-05,35.7961,47.6053,47.7027,35.796,38.761
loot_vox10_1200,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,40,805285,72254.0,4.623,3719.0,6.324,76033.0,14.439,11.795,72254.0,1.461,3719.0,5.845,76033.0,11.543,7.51,26.05,14.45,11.6,0.718,0.037,0.0,inf,0.0,inf,0.000508916,2.64634e-05,2.73461e-05,32.9335,45.7735,45.6311,32.934,36.126
loot_vox10_1200,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,46,805285,72254.0,4.318,1276.0,6.197,73590.0,13.96,11.246,72254.0,1.351,1276.0,5.613,73590.0,11.104,7.164,25.105,13.988,11.118,0.718,0.013,0.0,inf,0.0,inf,0.000847343,4.38075e-05,4.90061e-05,30.7194,43.5845,43.0975,30.719,33.875
loot_vox10_1200,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,51,805285,72254.0,4.717,579.0,6.293,72893.0,14.608,11.846,72254.0,1.332,579.0,5.563,72893.0,10.449,7.091,25.095,14.631,10.464,0.718,0.006,0.0,inf,0.0,inf,0.00118735,6.7317e-05,8.13601e-05,29.2542,41.7188,40.8959,29.254,32.267
