filedir,num_points_raw,num_points,max_num,n_parts,scale_AE,scale_SR,posQuantscale,file_size,lossless_file_size,ae_file_size,enc_time,dec_time,all_enc_time,all_dec_time,memory(GB),bpp,lossless_bpp,ae_bpp,psnr_resolution,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",d3_psnr,d3_mse,rate
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,805285,805285,1200000.0,1,0,0,1,482864,482832,32,1.28,1.155,1.289,1.155,5.49,0.599619,0.599579,4e-05,1023,0.0,inf,0.0,inf,216.3295,0.0,0
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,805285,805285,1200000.0,1,1,0,1,208376,128776,79600,0.89,0.965,0.899,0.965,5.49,0.258761,0.159914,0.098847,1023,0.0602209,77.1712,0.022857,81.3785,35.3731,1116.3968,1
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,805285,805285,1200000.0,1,0,1,1,128840,128776,64,0.796,0.956,0.8,0.956,5.49,0.159993,0.159914,7.9e-05,1023,0.112667,74.4508,0.0538006,77.6609,33.429,1396.4449,2
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,805285,805285,1200000.0,1,1,1,1,60144,38608,21536,0.549,0.816,0.557,0.817,5.49,0.074687,0.047943,0.026743,1023,0.193585,72.1,0.0980563,75.054,31.8085,1682.8675,3
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,805285,805285,1200000.0,1,0,2,1,38704,38608,96,0.479,0.825,0.49,0.825,5.49,0.048062,0.047943,0.000119,1023,0.326323,69.8322,0.198057,72.0008,29.4953,2196.3951,4
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,805285,805285,1200000.0,1,1,2,1,18792,13032,5760,0.381,0.722,0.455,0.723,5.49,0.023336,0.016183,0.007153,1023,0.6916,66.5702,0.502624,67.9563,27.0058,2925.3833,5
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,805285,805285,1200000.0,1,0,3,1,13160,13032,128,0.343,0.649,0.351,0.649,5.49,0.016342,0.016183,0.000159,1023,1.20433,64.1613,0.971374,65.0949,25.1488,3622.6954,6
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,805285,805285,1200000.0,1,1,3,1,6904,5240,1664,0.294,0.633,0.347,0.635,5.49,0.008573,0.006507,0.002066,1023,3.98456,58.9649,3.57612,59.4346,22.2404,5063.5014,7
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/loot_vox10_1200.ply,805285,805285,1200000.0,1,0,4,1,5400,5240,160,0.266,0.598,0.275,0.599,5.49,0.006706,0.006507,0.000199,1023,5.8477,57.2989,5.35415,57.6818,20.5129,6177.7286,8
