filedir,num_points_raw,num_points,max_num,n_parts,scale_AE,scale_SR,posQuantscale,file_size,lossless_file_size,ae_file_size,enc_time,dec_time,all_enc_time,all_dec_time,memory(GB),bpp,lossless_bpp,ae_bpp,psnr_resolution,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",d3_psnr,d3_mse,rate
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/redandblack_vox10_1550.ply,757691,757691,1200000.0,1,0,0,1,531432,531400,32,1.262,1.127,1.275,1.127,5.49,0.701384,0.701341,4.2e-05,1023,0.0,inf,0.0,inf,216.3295,0.0,0
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/redandblack_vox10_1550.ply,757691,757691,1200000.0,1,1,0,1,219272,141888,77384,0.883,1.003,0.891,1.004,5.49,0.289395,0.187264,0.102131,1023,0.0766751,76.1222,0.0293375,80.2945,34.56,1225.9513,1
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/redandblack_vox10_1550.ply,757691,757691,1200000.0,1,0,1,1,141952,141888,64,0.711,0.852,0.72,0.853,5.49,0.187348,0.187264,8.4e-05,1023,0.127932,73.8989,0.0585432,77.294,32.1104,1625.3686,2
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/redandblack_vox10_1550.ply,757691,757691,1200000.0,1,1,1,1,62032,42040,19992,0.502,0.756,0.509,0.756,5.49,0.08187,0.055484,0.026385,1023,0.251907,70.9563,0.133702,73.7073,29.3167,2242.0149,3
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/redandblack_vox10_1550.ply,757691,757691,1200000.0,1,0,2,1,42136,42040,96,0.518,0.758,0.524,0.759,5.49,0.055611,0.055484,0.000127,1023,0.373304,69.2481,0.223944,71.4673,27.6695,2710.1746,4
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/redandblack_vox10_1550.ply,757691,757691,1200000.0,1,1,2,1,19048,13648,5400,0.388,0.657,0.395,0.657,5.49,0.02514,0.018013,0.007127,1023,1.00392,64.9517,0.749032,66.2237,24.5073,3900.3963,5
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/redandblack_vox10_1550.ply,757691,757691,1200000.0,1,0,3,1,13776,13648,128,0.378,0.652,0.386,0.652,5.49,0.018182,0.018013,0.000169,1023,1.52657,63.1315,1.21642,64.1179,23.6477,4306.1371,6
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/redandblack_vox10_1550.ply,757691,757691,1200000.0,1,1,3,1,7000,5544,1456,0.283,0.591,0.292,0.592,5.49,0.009239,0.007317,0.001922,1023,5.74261,57.3776,5.05079,57.9351,20.4695,6208.6488,7
/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/redandblack_vox10_1550.ply,757691,757691,1200000.0,1,0,4,1,5704,5544,160,0.277,0.629,0.284,0.63,5.49,0.007528,0.007317,0.000211,1023,7.85761,56.0158,7.09253,56.4607,19.5308,6917.2559,8
