filename,filedir,qp,num_points,Enc_positions bitstream size,Enc_positions processing time (user),Enc_colors bitstream size,Enc_colors processing time (user),Enc_Total bitstream size,Enc_Processing time (wall),Enc_Processing time (user),Dec_positions bitstream size,Dec_positions processing time (user),Dec_colors bitstream size,Dec_colors processing time (user),Dec_Total bitstream size,Dec_Processing time (wall),Dec_Processing time (user),runtime,enctime,dectime,bpp_geo,bpp_att,mseF      (p2point),"mseF,PSNR (p2point)",h.        (p2point),"h.,PSNR   (p2point)","  c[0],    F","  c[1],    F","  c[2],    F","  c[0],PSNRF","  c[1],PSNRF","  c[2],PSNRF",Y-PSNR,YUV-PSNR
longdress_vox10_1300,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/longdress_vox10_1300.ply,22,857966,81079.0,4.622,245040.0,6.816,326180.0,15.016,12.2,81079.0,1.461,245040.0,5.89,326180.0,11.819,7.552,26.875,15.043,11.832,0.756,2.285,0.0,inf,0.0,inf,9.06164e-05,4.44184e-05,4.57939e-05,40.4279,43.5244,43.3919,40.428,41.185
longdress_vox10_1300,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/longdress_vox10_1300.ply,28,857966,81079.0,4.688,126909.0,6.972,208049.0,15.928,12.437,81079.0,1.559,126909.0,5.996,208049.0,11.809,7.77,27.765,15.94,11.825,0.756,1.183,0.0,inf,0.0,inf,0.000258617,9.52386e-05,9.99845e-05,35.8734,40.2119,40.0007,35.873,36.932
longdress_vox10_1300,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/longdress_vox10_1300.ply,34,857966,81079.0,4.574,55400.0,6.898,136540.0,16.199,12.417,81079.0,1.572,55400.0,5.922,136540.0,12.005,7.696,28.263,16.223,12.04,0.756,0.517,0.0,inf,0.0,inf,0.00069122,0.000201478,0.000219906,31.6038,36.9577,36.5776,31.604,32.895
longdress_vox10_1300,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/longdress_vox10_1300.ply,40,857966,81079.0,4.568,22302.0,7.045,103442.0,15.421,12.507,81079.0,1.595,22302.0,5.84,103442.0,11.878,7.637,27.351,15.444,11.907,0.756,0.208,0.0,inf,0.0,inf,0.001514,0.000379107,0.000435457,28.1988,34.2124,33.6105,28.199,29.627
longdress_vox10_1300,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/longdress_vox10_1300.ply,46,857966,81079.0,4.622,7591.0,6.674,88731.0,15.155,12.206,81079.0,1.495,7591.0,5.832,88731.0,12.698,7.548,27.9,15.166,12.734,0.756,0.071,0.0,inf,0.0,inf,0.00299275,0.000654526,0.000814038,25.2393,31.8407,30.8936,25.239,26.771
longdress_vox10_1300,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/longdress_vox10_1300.ply,51,857966,81079.0,4.656,2854.0,6.886,83994.0,15.996,12.434,81079.0,1.538,2854.0,5.814,83994.0,11.862,7.56,27.91,16.006,11.903,0.756,0.027,0.0,inf,0.0,inf,0.00454649,0.00095237,0.00130278,23.4232,30.2119,28.8513,23.423,24.95
