bits_gpcc,bits_lossless,bits_lossy,bits,num_points,bpp_gpcc,bpp_lossless,bpp_lossy,bpp,enc_time,dec_time,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",resolution
795.68,352020.88,0.0,352816.56,792590.28,0.0010000000000000002,0.44415000000000004,0.0,0.44516,1.943,1.76595,0.0,inf,0.0,inf,1023.0
795.68,97293.52,69554.4,167643.6,792590.28,0.0010000000000000007,0.12277999999999999,0.08776999999999996,0.21151999999999987,1.20755,1.3098199999999993,0.04317753800000003,78.61668799999998,0.01639685300000001,82.82161199999999,1023.0
795.68,97293.52,32.0,98121.2,792590.28,0.0010000000000000007,0.12277999999999999,0.0,0.12381999999999993,1.0217600000000002,1.1912799999999995,0.08532033700000002,75.658546,0.04255381299999999,78.68031099999997,1023.0
795.68,28829.6,22919.36,52544.64,792590.28,0.0010000000000000007,0.036369999999999986,0.02899999999999995,0.06624000000000001,0.7920000000000003,1.0697800000000006,0.14813272000000002,73.264483,0.07737481699999997,76.088085,1023.0
795.68,28829.6,64.0,29689.28,792590.28,0.0010000000000000007,0.036369999999999986,0.0,0.03743999999999994,0.67665,1.0353100000000008,0.2408068,71.15316999999997,0.14193426,73.45024599999999,1023.0
795.68,9074.8,96.0,9966.48,792590.28,0.0010000000000000007,0.01141,0.0,0.012669999999999989,0.51707,0.9340099999999992,0.9422785799999999,65.234168,0.7366508999999999,66.30688699999999,1023.0
