filedir,decdir,posQuantscale,num_points_raw,num_points,file_size,bpp,enc_time,enc_time_user,enc_time_wall,dec_time,dec_time_user,dec_time_wall,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",d3_psnr,d3_mse,rate
./output/geometry/octree21/owlii/dancer_vox11_00000001.ply,./output/geometry/octree21/owlii/dancer_vox11_00000001_R0_rec.ply,1.0,702038,702038,424192,0.604229,5.056,4.074,5.009,2.781,0.924,2.735,0.0,inf,0.0,inf,216.3295,0.0,R0
./output/geometry/octree21/owlii/dancer_vox11_00000001.ply,./output/geometry/octree21/owlii/dancer_vox11_00000001_R1_rec.ply,0.9375,702038,620306,395584,0.563479,4.906,3.839,4.835,2.952,0.864,2.9,0.284741,70.4242,0.0899924,75.4267,22.6616,4823.8442,R1
./output/geometry/octree21/owlii/dancer_vox11_00000001.ply,./output/geometry/octree21/owlii/dancer_vox11_00000001_R2_rec.ply,0.875,702038,542497,362608,0.516508,4.263,3.269,4.219,2.789,0.776,2.741,0.336617,69.6974,0.1044,74.7817,16.9231,9339.4129,R2
./output/geometry/octree21/owlii/dancer_vox11_00000001.ply,./output/geometry/octree21/owlii/dancer_vox11_00000001_R3_rec.ply,0.75,702038,401695,285728,0.406998,3.975,3.032,3.932,1.807,0.57,1.766,0.501111,67.9694,0.145925,73.3274,11.863,16723.304,R3
./output/geometry/octree21/owlii/dancer_vox11_00000001.ply,./output/geometry/octree21/owlii/dancer_vox11_00000001_R4_rec.ply,0.5,702038,181981,131584,0.187431,2.814,1.911,2.764,0.95,0.306,0.9,1.4989,63.211,0.42399,68.6952,7.4638,27751.4513,R4
./output/geometry/octree21/owlii/dancer_vox11_00000001.ply,./output/geometry/octree21/owlii/dancer_vox11_00000001_R5_rec.ply,0.25,702038,46147,43608,0.062116,2.199,0.975,2.147,0.283,0.066,0.23,4.50999,58.427,1.85856,62.277,5.7485,33810.3683,R5
./output/geometry/octree21/owlii/dancer_vox11_00000001.ply,./output/geometry/octree21/owlii/dancer_vox11_00000001_R6_rec.ply,0.125,702038,11561,14368,0.020466,1.761,0.84,1.709,0.16,0.026,0.115,16.4944,52.7954,8.50755,55.6707,5.4043,35176.8993,R6
