bits_gpcc,bits_lossless,bits_lossy,bits,num_points,bpp_gpcc,bpp_lossless,bpp_lossy,bpp,enc_time,dec_time,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",resolution
695.76,257259.44,0.0,257955.2,664601.03,0.0010000000000000002,0.38698,0.0,0.38804,1.6212599999999997,1.4739200000000003,0.0,inf,0.0,inf,1023.0
695.76,65353.44,46365.44,112414.64,664601.03,0.0010000000000000007,0.09826000000000004,0.06983999999999997,0.16906000000000002,1.0974399999999997,1.2404499999999992,0.04471492800000001,78.465429,0.017393163999999996,82.56625400000001,1023.0
695.76,65353.44,2039.92,68089.12,664601.03,0.0010000000000000007,0.09826000000000004,0.0030100000000000014,0.10240000000000007,1.0981899999999998,1.2280299999999997,0.07921130100000001,75.98901100000003,0.03688942800000001,79.313548,1023.0
695.76,17809.6,21578.64,40084.0,664601.03,0.0010000000000000007,0.02676999999999999,0.03247999999999998,0.06031999999999999,0.8428299999999994,1.0922299999999998,0.13417667000000003,73.69277,0.06208265600000003,77.041129,1023.0
695.76,17809.6,4054.4,22559.76,664601.03,0.0010000000000000007,0.02676999999999999,0.006060000000000005,0.0339,0.8537700000000003,1.08894,0.20473416000000008,71.86393000000001,0.10799758699999998,74.64373300000003,1023.0
695.76,5676.24,95.68,6467.68,664601.03,0.0010000000000000007,0.008460000000000006,0.0,0.009700000000000007,0.5331099999999998,0.8919,1.17738708,64.35662300000001,0.9420958299999996,65.35127099999998,1023.0
